sentence	label
It's based on a kid's book, but adults can enjoy it too.	positive
Yeah. Hated to hear the latest news about his past. Sucks. But he's a phenomenal actor.	negative
Have you seen London Has Fallen (2016)	neutral
What type of movies do you like&gt;	positive
Have you seen The Proposal  (2009)	neutral
I used to love chad michael murrey	positive
One of my favorites is Superbad  (2007) absolutely hilarious. Have you seen it?	positive
but yes, the Halloween movie was awful	negative
Have a great rest of your day! Goodbye!	positive
"After coming out of the anxiety I have to পরিস্কার my room and my বিছানার চাদর its smells suck मेरे बिस्तर पर ताजी, साफ चादर की अनुभूति के बारे में कुछ संतोषजनक है। ক্লিনিং এন্ড টিডয়িং উপ ময় স্পেস অলওয়েজ হেল্পস মে ক্লিয়ার ময় মাইন্ড এন্ড ফিল মোর ফোকাসেদ. Exam  পর খেয়াল করলাম যে আমার room  যেন একদম বাজে অবস্থা হয়ে আছে clean করতে হবে abhee-abhee taajee chaadaron se apana bistar banaana samaapt kiya hai, aur ab main chadhane aur raat ko achchhee neend lene ke lie aur intajaar nahin kar sakata.
"	neutral
"জাস্ট হিট আ মেজর মাইলস্টোন ইন মাই 
ওয়েট লুস জার্নি। আমার নিজেরই খুব ভালো লাগছে after accomplished 
my weight loose goal and আমি আমার উপর গর্বিত 
বোধ করছি I know the journey of weight losing wasn't
 easy but আমার কঠোর পরিশ্রম এবং
 dedication pays of मैं न केवल स्वस्थ महसूस करता हूं, बल्कि मैंने अपनी शारीरिक उपस्थिति में अपना आत्मविश्वास वापस पा लिया है। yahaan mujhe ek khushahaal aur svasth kee 
or is raaste par chalate rahana hai!
. #HealthyLiving #FitnessGoals 
"	positive
Brokeback Mountain (2005) ountain was kind of boring for me sadly. but i watched it so many years ago i should give it another try	negative
Have you seen the new Black Panther (2018). It was a good one.	positive
"পাতা নেহি কিউ মেরি কম্পিউটার হার বার কাম কি ওয়াক্ট বন্ধ হয়ে জাতি হে
 
""দীর্ঘশ্বাস...technology আজ আমাকে fail করছে, কিন্তু আমি এখনও হাল ছাড়ছি না।"" Sometimes technology can be more trouble than it's worth! সমস্যা সত্ত্বেও ইতিবাচক থাকার চেষ্টা ""मेरे कंप्यूटर/फोन/टैबलेट के साथ कुछ समस्याएं हैं, लेकिन मैं इसे एक समय में एक कदम के माध्यम से प्राप्त करूंगा।"" 
""kisu projuti somossa somadhaner chesta korsi kintu ami jani ami sesh porjnto ati ber korbo"""	negative
I also like true stories.	positive
I love House of 1000 Corpses (2003)	positive
Bye.	neutral
Oh, that's too bad.  I haven't seen either of those.  What about Get Out (2017)?  Have you seen that?	negative
वाद्य संगीत की सुखदायक धुनों में खुद को डुबोते हुए ध्यान और शांति पाना। mere kaam ya adhyayan satr ke lie ek saamanjasyapoorn prshthabhoomi banaane ke lie vaady sangeet kee komal lay kee anumati dena. Allowing the instrumental melodies to sweep me away, আবেগ জাগিয়ে তোলে এবং আমার প্রচেষ্টায় সৃজনশীলতা জাগিয়ে তোলে। লেকটিং টি এনছানটিং নোটস অফ যান ইন্সট্রুমেন্টাল পিএস গাইড মে থ্রু টি রেলমস অফ প্রোডাক্টিভিটি এন্ড ক্রিয়েটিভিটি. যন্ত্রসঙ্গীতের শব্দহীন আলিঙ্গনে স্বাচ্ছন্দ্য খুঁজে পাওয়া,creating a peaceful atmosphere for my tasks at hand.	neutral
